1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
0.649444314,0.67554151,0.448502463,0.702713481,0.717296924,0.677456908,0.682318247,0.670939614,0.687138322,0.573883893,,0.764983564,0.634996646,0.585986649,0.488839377,0.58071526,0.654079133,0.700390697,0.68780928,0.691144747,0.674398427,0.739096427,0.688088729,0.644260531,0.628569545,0.684270615,0.522014674,0.588357945,0.632192715,0.561654039,0.676413988,0.693181793,0.628373707,0.662813249,0.654117707,0.641102163,0.640762221,0.671496478,0.554047479,0.647400184,0.64867309,0.626524659,0.630440988,0.716441239,0.648660001,0.689545401,0.720957997,0.687944553,0.673042287,0.666511486,0.746494597,0.720636023,0.728274012,0.558543255,0.753445492,0.560703038,0.615019222,0.606473682,0.657503846,0.77559945,0.761007487,0.812715701,0.792963114,0.796978793,0.811587452,0.767290184,0.787833371,0.79333912,0.872344363,0.853871042,0.829777076,0.911421615,0.787732268,0.917832717,0.90487621,0.951142253,0.937735565,0.885006894,0.835171059,0.877985988,0.877985988,0.86293155,0.844944997,0.778481398,0.81064099,0.850839339,0.808952206,0.844462471,0.720012045,0.804707511,0.737030386,0.621793187,0.610714074,0.574716279,0.60359401,0.66758014,0.605515829,0.649251191,0.604397962,0.55906865,0.636712545,0.668488178,0.697603892
0.673195429,0.717569869,0.49348061,0.736374915,0.7303657,0.686181944,0.691827508,0.651326733,0.715689823,0.592291337,,0.750797014,0.629658722,0.59611469,0.486528962,0.574017917,0.639434464,0.698125648,0.687002188,0.706139676,0.710950765,0.741313356,0.725378128,0.644875513,0.609896058,0.694036656,0.506574297,0.5814985,0.64220138,0.565161019,0.689254299,0.707964224,0.611418024,0.714105673,0.646603204,0.640553247,0.637644416,0.665864386,0.571618221,0.674194959,0.644859106,0.599689121,0.608965351,0.72299892,0.671857164,0.682478387,0.698024865,0.686249421,0.659868753,0.656828178,0.74105389,0.702524727,0.729556523,0.561442161,0.730040861,0.564625319,0.580487412,0.608013338,0.648307228,0.78893444,0.795817516,0.812354163,0.769840707,0.805555356,0.814351298,0.803429919,0.80454296,0.782766231,0.834312308,0.891104145,0.833102141,0.835659128,0.833388421,0.823623516,0.793669778,0.861321188,0.918930517,0.936778358,0.823542865,0.86293155,0.890167022,0.890167022,0.884184521,0.75122559,0.800296088,0.840857799,0.752819109,0.832767903,0.711363857,0.809459056,0.791026561,0.642007381,0.637390948,0.576149652,0.599716885,0.682204673,0.658530327,0.665471335,0.629922938,0.534904743,0.61610585,0.691212318,0.716796622
0.665026988,0.699709465,0.504318718,0.74505345,0.757270925,0.686625351,0.688125938,0.660939837,0.708152671,0.621311069,,0.799007361,0.723606977,0.715108973,0.604464236,0.690956863,0.734886038,0.705311592,0.786839296,0.696657195,0.694973717,0.734333098,0.731562388,0.721312982,0.705715425,0.687535839,0.627707825,0.681552391,0.730847868,0.689486354,0.693580718,0.708981184,0.733314496,0.700870045,0.664254163,0.669453649,0.6716045,0.689711413,0.61869503,0.677160746,0.662751401,0.731218956,0.727293326,0.717297876,0.674315035,0.683718023,0.701532696,0.689666241,0.766930506,0.784616458,0.737393507,0.704129098,0.723296019,0.733100388,0.74179466,0.65961674,0.592476141,0.681460041,0.654733981,0.783840909,0.782741118,0.823179911,0.767190812,0.804110803,0.825800521,0.795201926,0.797705941,0.878751965,0.80964964,0.865302027,0.824914204,0.843225631,0.672224636,0.856306201,0.821558317,0.861341422,0.919609866,0.938351272,0.803376461,0.844944997,0.884184521,0.944474821,0.944474821,0.735416656,0.796705172,0.823284278,0.769155693,0.831922307,0.650205638,0.798713427,0.722069972,0.626430083,0.652268168,0.567261998,0.625367246,0.686855743,0.666723847,0.701075408,0.639722926,0.551368877,0.670518227,0.690076881,0.706411112
0.6701817,0.690697931,0.494899258,0.696552313,0.761199708,0.726297412,0.716866642,0.660102225,0.725387854,0.666198677,,0.834179908,0.778262143,0.750806613,0.649560981,0.734367042,0.782381993,0.725103103,0.814351311,0.781639873,0.760979957,0.8025643,0.67659875,0.771899191,0.747063555,0.707265063,0.672843085,0.736296791,0.75744194,0.716655888,0.708506971,0.735979545,0.755013619,0.721135958,0.707700351,0.722332524,0.725324677,0.731829225,0.657173127,0.719705451,0.707555185,0.773621963,0.781500581,0.738387239,0.744666403,0.715492388,0.740997569,0.700052053,0.792101179,0.81611523,0.775614134,0.739478961,0.769792083,0.752212894,0.813531892,0.70667273,0.679386175,0.745551549,0.678620968,0.826871175,0.808745855,0.837285876,0.854277587,0.860293696,0.819753225,0.838996868,0.884298968,0.890358624,0.822738102,0.855822243,0.821051241,0.773478954,0.629932376,0.744740502,0.729223863,0.783303307,0.771457374,0.73473861,0.859513607,0.797085749,0.778481398,0.75122559,0.735416656,0.974733656,0.974733656,0.827603571,0.885265967,0.861162572,0.684232377,0.808812199,0.747869657,0.653961416,0.630882943,0.602974501,0.650090781,0.716958426,0.617900646,0.717120994,0.638174356,0.581051904,0.687002964,0.679071147,0.723557727
0.735108732,0.754966743,0.50432196,0.753008763,0.803825309,0.760079979,0.759535775,0.672052215,0.767792722,0.684653403,,0.843553321,0.762999156,0.733312859,0.621697351,0.707842874,0.769441881,0.781866734,0.796158605,0.813748445,0.788623499,0.841500574,0.687236983,0.763364644,0.718069585,0.762864839,0.643910146,0.711707889,0.727472621,0.673896702,0.751455721,0.766903361,0.719128105,0.768325281,0.682065075,0.696225461,0.685255545,0.707109183,0.636713882,0.75613848,0.761131439,0.750507332,0.75898433,0.801674,0.800796915,0.786036659,0.803855138,0.776042258,0.781328986,0.798387324,0.828940625,0.803983591,0.833486621,0.723011118,0.858600266,0.695951896,0.72622891,0.734363058,0.739064027,0.857314402,0.862651231,0.860206369,0.894183117,0.90819478,0.846766519,0.869052302,0.894548881,0.873894731,0.843977001,0.883308781,0.852439561,0.784398231,0.570429969,0.778926709,0.766461402,0.808358404,0.797847887,0.783672317,0.88842323,0.830254449,0.81064099,0.800296088,0.796705172,0.918818996,0.950926277,0.918818996,0.910107396,0.878279583,0.759291252,0.850783586,0.662593608,0.614014299,0.646420292,0.544618114,0.548623138,0.621485133,0.666884924,0.633993583,0.670981822,0.530801441,0.588104813,0.728531537,0.771634382
0.735577666,0.747705991,0.556098691,0.784897169,0.810751003,0.780804988,0.776505915,0.717936926,0.793788956,0.596546828,,0.777152482,0.695090329,0.6800626,0.565359989,0.659139824,0.706508387,0.79259129,0.772457574,0.792936822,0.764532051,0.824430844,0.773214668,0.691039984,0.668245076,0.775321433,0.590217174,0.652282795,0.666957235,0.635604077,0.783253811,0.794021837,0.621568764,0.743343274,0.592427779,0.626998394,0.605401798,0.651028721,0.579281417,0.710354714,0.700131165,0.688985098,0.672645211,0.821042455,0.806609428,0.802347682,0.819588786,0.799767624,0.77750628,0.797607072,0.849214039,0.821414159,0.848795326,0.620438847,0.871177201,0.553142829,0.727003857,0.569635377,0.763136939,0.900552953,0.882580054,0.926837865,0.929467101,0.941303739,0.915716249,0.906441953,0.874838282,0.857795109,0.791316283,0.88985868,0.862410235,0.84265043,0.642142794,0.819394395,0.812440064,0.821357804,0.855886849,0.823139455,0.869154368,0.850839339,0.840857799,0.823284278,0.827603571,0.885265967,0.910107396,0.950926277,0.961838878,0.890863684,0.780693206,0.883869404,0.70018791,0.655531151,0.651569996,0.597578898,0.605109075,0.66104456,0.673589042,0.683289172,0.647094048,0.578164475,0.657092046,0.730626212,0.772247392
0.632665748,0.656717252,0.458340583,0.684583708,0.725277479,0.668679139,0.673461453,0.760456669,0.69859775,0.6622301,,0.786451565,0.688209922,0.672683735,0.556570332,0.64624936,0.701026655,0.69923515,0.762932247,0.75215548,0.673476477,0.769507797,0.672894836,0.694157946,0.678612397,0.649411712,0.579478162,0.640557983,0.682744272,0.637340644,0.625458356,0.599868571,0.678619629,0.662692468,0.634729362,0.648977485,0.643800302,0.678586075,0.57942691,0.625801912,0.619276735,0.687266359,0.690962289,0.701904962,0.690037807,0.675134102,0.690933686,0.608181753,0.749337682,0.754084781,0.784638895,0.727556402,0.758796153,0.657829819,0.794415518,0.603850629,0.587145347,0.63504393,0.568225508,0.831507894,0.796105167,0.87014873,0.892424948,0.88767036,0.837874595,0.822591594,0.86052531,0.834520758,0.830830123,0.85017384,0.817298792,0.801458562,0.573103061,0.799405634,0.761671367,0.8082711,0.81471661,0.780681201,0.842647481,0.82223815,0.808952206,0.752819109,0.769155693,0.861162572,0.878279583,0.961838878,0.906031568,0.906031568,0.755375886,0.89856917,0.788408084,0.722881601,0.639156518,0.641528353,0.671349311,0.740123661,0.65965808,0.723713655,0.683922244,0.618942727,0.69406796,0.610028562,0.719013809
0.637470017,0.67533471,0.515814061,0.737680488,0.752069961,0.695063621,0.709968108,0.641557876,0.739291125,0.623920663,,0.740535921,0.634358512,0.61518183,0.483074003,0.563495089,0.616874028,0.686741662,0.659407074,0.741436415,0.731940021,0.783342763,0.629147791,0.670046811,0.565892133,0.668326224,0.47576718,0.572666598,0.6366974,0.557483731,0.647352005,0.671283582,0.617524535,0.685443631,0.562776572,0.584844727,0.592703493,0.607882199,0.552990732,0.675772135,0.656501203,0.590044873,0.603847832,0.70494034,0.697551379,0.673768544,0.68433824,0.651191854,0.628834461,0.671686335,0.741549894,0.699973947,0.725964306,0.608983611,0.765620955,0.573765083,0.624219564,0.601252783,0.631424273,0.834843851,0.799876255,0.842435112,0.840497031,0.855587942,0.796076674,0.821232642,0.805699683,0.72824103,0.669976644,0.853026637,0.815674033,0.810641935,0.648401588,0.80012333,0.770711355,0.829373614,0.836188202,0.816334551,0.841281331,0.848093318,0.844462471,0.832767903,0.831922307,0.759291252,0.780693206,0.890863684,0.763590641,0.800584859,0.763590641,0.86478501,0.755755891,0.64608912,0.662433397,0.531974523,0.548345207,0.69906265,0.667003036,0.69363324,0.684356136,0.510801606,0.570998037,0.703495458,0.758438832
0.593380356,0.568759299,0.403437284,0.613622384,0.733530486,0.648278705,0.634126967,0.68489263,0.643148714,0.711284298,,0.878394373,0.756979475,0.725544601,0.59458299,0.690261691,0.758254282,0.622911412,0.804537256,0.62060758,0.610824377,0.682118301,0.56431392,0.781465011,0.711454892,0.582340557,0.624247028,0.701484338,0.73215209,0.677795105,0.605701613,0.632507364,0.715889994,0.575764296,0.680569265,0.690764022,0.683775398,0.71070588,0.639239447,0.59737767,0.568185866,0.737786772,0.745353726,0.627326224,0.639897368,0.621246233,0.65376853,0.627651818,0.790788133,0.804765043,0.664019451,0.643600677,0.652377563,0.714015888,0.691870147,0.676032795,0.605634118,0.715569697,0.603940967,0.682772575,0.663854131,0.695737024,0.720731066,0.713690086,0.649824605,0.65972747,0.651944044,0.819207253,0.772960715,0.687134323,0.676253989,0.711832575,0.543465385,0.718696263,0.700887288,0.736298821,0.694271641,0.666677607,0.69936375,0.720012045,0.711363857,0.650205638,0.684232377,0.850783586,0.883869404,0.755375886,0.86478501,0.90666722,0.800584859,0.90666722,0.744485496,0.656356203,0.579734077,0.591739207,0.606016786,0.71267877,0.552311993,0.679870647,0.559817477,0.581432698,0.645132629,0.616729788,0.645233769
0.737750668,0.74384227,0.528287503,0.798592986,0.82694088,0.773627128,0.781547632,0.631062059,0.791652063,0.754438346,,0.72462371,0.678683859,0.675702603,0.586124051,0.65772053,0.674000406,0.776200476,0.686887015,0.776071899,0.774352195,0.825484423,0.786680447,0.669511482,0.635451205,0.742170446,0.584815777,0.630350197,0.654073157,0.61155515,0.758546174,0.780377089,0.570759117,0.743983066,0.624047465,0.645520983,0.634209169,0.619654541,0.586942348,0.714988647,0.694695894,0.641348162,0.649709747,0.794649044,0.782623511,0.769680471,0.792735805,0.77184566,0.653919613,0.688122533,0.83905775,0.808378915,0.824353869,0.581769377,0.844087734,0.6192191,0.697205947,0.652107821,0.732755305,0.895123146,0.865481102,0.912756959,0.900730992,0.907651718,0.893234415,0.871984709,0.808749372,0.695641449,0.687011529,0.827443375,0.796112255,0.800939086,0.741026418,0.799371584,0.783349094,0.792970434,0.823299218,0.796183306,0.795207949,0.804707511,0.809459056,0.798713427,0.808812199,0.662593608,0.70018791,0.89856917,0.755755891,0.744485496,0.805299259,0.805299259,0.663744754,0.588668736,0.679307848,0.551901514,0.533255666,0.603949848,0.663233985,0.607608878,0.667229686,0.507406112,0.557343694,0.755616505,0.8057489
0.624789602,0.625547604,0.609981219,0.741020866,0.724961964,0.701797791,0.70507205,0.751748013,0.710885077,0.884630151,,0.669256573,0.693489009,0.686446967,0.676662451,0.692904528,0.667005205,0.706851252,0.665067686,0.652861169,0.615107947,0.700581611,0.662631585,0.657873946,0.662336854,0.689782272,0.657909049,0.671298918,0.61842164,0.64120676,0.680148662,0.654635234,0.534634433,0.613269834,0.586484336,0.594198179,0.557175322,0.550190736,0.529736685,0.59147632,0.597274405,0.65497411,0.684689737,0.708854324,0.662139546,0.704174041,0.723382481,0.702775817,0.62986456,0.646256644,0.731695162,0.714638606,0.727030493,0.619329931,0.725206872,0.671252868,0.656698494,0.694429989,0.677201953,0.776618869,0.749272888,0.795763179,0.798578493,0.793896574,0.7663479,0.754351855,0.701529398,0.612423913,0.63482082,0.731966134,0.754405977,0.792719265,0.601740249,0.810253993,0.79679565,0.792869221,0.813641151,0.778785016,0.703642995,0.737030386,0.791026561,0.722069972,0.747869657,0.614014299,0.655531151,0.788408084,0.64608912,0.656356203,0.663744754,0.795086118,0.795086118,0.71327084,0.801629111,0.634915459,0.654458476,0.734693898,0.691850688,0.733892676,0.678344147,0.613956305,0.696309643,0.732115328,0.727294994
0.605304179,0.585696073,0.819693504,0.7764545,0.740348983,0.728519604,0.700802471,0.699308215,0.738475603,0.76973136,,0.666508734,0.648388573,0.644033407,0.626534758,0.652250964,0.63487111,0.701933519,0.656192758,0.648504549,0.581858954,0.640691712,0.706394618,0.609980666,0.647727888,0.677930199,0.619350342,0.639851102,0.619487439,0.628779581,0.682462272,0.646252445,0.513655651,0.573339833,0.574806644,0.558073298,0.554070388,0.538093703,0.506960141,0.532849639,0.522690456,0.635150407,0.651860436,0.709580085,0.709089482,0.720216889,0.70795671,0.728242266,0.638206248,0.655158934,0.722003563,0.714726748,0.705916688,0.591717462,0.709791904,0.628197676,0.677957296,0.639216955,0.713810544,0.75152142,0.730322064,0.786074125,0.756998213,0.762721217,0.786545183,0.739018182,0.669034713,0.614204592,0.603069129,0.672422291,0.703519724,0.682100502,0.46270347,0.666805499,0.664431058,0.632514554,0.692821693,0.659174128,0.635456487,0.621793187,0.642007381,0.626430083,0.653961416,0.630882943,0.646420292,0.722881601,0.639156518,0.662433397,0.588668736,0.71327084,0.831043367,0.831043367,0.851713021,0.729532455,0.753033365,0.808281021,0.720588843,0.751888308,0.74170679,0.662573297,0.692661369,0.786763429,0.732600346
0.595128848,0.580042015,0.770578823,0.715162276,0.687816122,0.677911344,0.663306246,0.754141157,0.68984849,0.816918478,,0.595142094,0.603937692,0.601705221,0.625729804,0.616497973,0.588943088,0.648193625,0.599360425,0.643625822,0.592605249,0.641928709,0.594824162,0.581996239,0.603473048,0.657797487,0.608443455,0.598778032,0.511215373,0.573385235,0.619890015,0.592198688,0.425363791,0.580823036,0.508350959,0.504760011,0.472417787,0.466015461,0.434525022,0.549069974,0.544669853,0.587911406,0.618138518,0.652607009,0.630428792,0.651909924,0.614413226,0.642558813,0.571372645,0.578271952,0.652785433,0.615131337,0.647043915,0.517249937,0.65332209,0.617256565,0.637242926,0.633161831,0.642036693,0.70742186,0.698288277,0.723533036,0.698436515,0.71102865,0.743913619,0.707542838,0.643700516,0.526077255,0.564307841,0.617373455,0.650176717,0.605262808,0.153992217,0.610030928,0.591535815,0.619873059,0.660983373,0.675902757,0.637405487,0.612025922,0.610714074,0.637390948,0.652268168,0.544618114,0.597578898,0.651569996,0.531974523,0.591739207,0.579734077,0.679307848,0.801629111,0.851713021,0.879863905,0.853622454,0.837710941,0.795589695,0.785924663,0.776816828,0.76435682,0.815998562,0.799763257,0.740446275,0.712884809
0.5610513,0.514548157,0.859526226,0.71273363,0.672221744,0.685637279,0.648957864,0.684005638,0.689208778,0.807910409,,0.599701924,0.60784309,0.609457347,0.629307482,0.626626366,0.600963315,0.626973721,0.611156758,0.617771619,0.583891543,0.608664077,0.596151003,0.595720106,0.609715372,0.643179186,0.616325546,0.606508082,0.527394007,0.580477862,0.622354586,0.569324816,0.423502874,0.503427421,0.514495471,0.50791731,0.47415692,0.467752109,0.4301247,0.486837194,0.479699551,0.597914575,0.620941943,0.64032589,0.595027344,0.65664638,0.617545207,0.661214407,0.579391557,0.590173414,0.621647394,0.609859755,0.634616494,0.51223115,0.608422182,0.61558179,0.628996086,0.632970266,0.660329575,0.672514914,0.659655134,0.673992634,0.66753116,0.676026852,0.662884562,0.663213352,0.602884117,0.534985017,0.63799279,0.61306097,0.622895839,0.585212132,0.174844105,0.561149546,0.554666733,0.562355738,0.601167048,0.603383281,0.599792214,0.574716279,0.576149652,0.567261998,0.602974501,0.548623138,0.605109075,0.641528353,0.548345207,0.606016786,0.551901514,0.634915459,0.729532455,0.853622454,0.902487114,0.879863905,0.902487114,0.853084185,0.778696283,0.754126369,0.787990217,0.742952489,0.73871119,0.759463787,0.679534566
0.568048934,0.546261471,0.831125146,0.751157886,0.686889343,0.697193641,0.674589357,0.722258278,0.711196978,0.762054225,,0.690894071,0.639173117,0.628812441,0.592890724,0.624883676,0.642998511,0.649754174,0.668541481,0.602100405,0.590536844,0.627589631,0.634218367,0.650950173,0.635458343,0.66054959,0.58652904,0.615873005,0.59495747,0.592721436,0.641504872,0.601377176,0.520171704,0.53304698,0.575203612,0.582071703,0.557445436,0.575598221,0.505661865,0.493809552,0.500626657,0.623736504,0.63641518,0.668141764,0.645847788,0.668423945,0.651194628,0.667431516,0.64282721,0.652195542,0.652886897,0.646035256,0.659941526,0.547695268,0.626206026,0.605678739,0.632832449,0.63095983,0.666404621,0.705552162,0.688407464,0.710121893,0.690540112,0.707257081,0.707300159,0.70117094,0.626271906,0.604061832,0.623845936,0.658129994,0.655232444,0.618250626,0.469760794,0.604463859,0.592923076,0.588009158,0.649839481,0.629856959,0.606337729,0.60359401,0.599716885,0.625367246,0.650090781,0.621485133,0.66104456,0.671349311,0.69906265,0.71267877,0.533255666,0.654458476,0.753033365,0.837710941,0.853084185,0.965751202,0.965751202,0.859482977,0.813526751,0.802404035,0.799898501,0.864352465,0.81341095,0.777921556,0.707203047
0.599189762,0.588894211,0.696065918,0.767293532,0.760872609,0.698319404,0.687426649,0.720938835,0.710262863,0.732578304,,0.68335078,0.679922763,0.679731613,0.640940808,0.667776133,0.690853948,0.672134881,0.6957925,0.634602833,0.621780362,0.674816085,0.661592561,0.644202173,0.703113396,0.672841158,0.643910004,0.657068844,0.597988467,0.642053068,0.663218554,0.636932963,0.533012618,0.582000271,0.629434625,0.61834562,0.598463326,0.590908913,0.523394368,0.551766154,0.553318794,0.669195718,0.675149914,0.689360176,0.668567377,0.6835091,0.693734643,0.690030251,0.677649481,0.648903707,0.710712805,0.695026513,0.699723667,0.529310885,0.706481684,0.644258484,0.632958305,0.664702979,0.670948911,0.744095146,0.725865183,0.773113171,0.736494229,0.755389361,0.759111982,0.733761167,0.663850848,0.604428966,0.642464437,0.695841341,0.686725992,0.689462645,0.567151892,0.681221919,0.657898638,0.675458083,0.71722022,0.710332254,0.652308154,0.66758014,0.682204673,0.686855743,0.716958426,0.617900646,0.666884924,0.740123661,0.65965808,0.667003036,0.603949848,0.734693898,0.808281021,0.795589695,0.785924663,0.859482977,0.884703304,0.884703304,0.838175561,0.818232179,0.832546786,0.85316563,0.841989653,0.77547634,0.759048596
0.641597054,0.645385418,0.749279257,0.777422818,0.738699652,0.697772787,0.686815151,0.711046057,0.72083775,0.75142126,,0.712133711,0.671530204,0.673909113,0.629570409,0.652826359,0.67664785,0.700049308,0.695185276,0.715409912,0.692576043,0.68804975,0.70693716,0.683286273,0.676493029,0.698794039,0.62929247,0.648342694,0.597731103,0.648590447,0.665671527,0.622627782,0.569897325,0.633981651,0.629354653,0.623057116,0.611325937,0.595350877,0.541816747,0.606620454,0.611421328,0.66001276,0.670307314,0.704241893,0.640394105,0.68253684,0.659033074,0.673240213,0.678135302,0.644796402,0.667342097,0.635671037,0.695893373,0.569378006,0.652643547,0.65924366,0.643416582,0.677968771,0.66617373,0.731128871,0.724419529,0.76777067,0.669465338,0.697476346,0.781046859,0.726469165,0.670354034,0.611102795,0.650706293,0.667384402,0.619164136,0.582282471,0.529140926,0.5729237,0.544877903,0.600147479,0.627797995,0.636125108,0.640329135,0.641745932,0.605515829,0.658530327,0.666723847,0.633993583,0.683289172,0.673589042,0.69363324,0.679870647,0.552311993,0.663233985,0.691850688,0.720588843,0.754126369,0.778696283,0.813526751,0.838175561,0.893329882,0.849543935,0.894400339,0.788304616,0.800065252,0.833604807,0.768703349
0.692337181,0.682014498,0.751760507,0.796534373,0.778806366,0.754875812,0.733751322,0.716509414,0.774007737,0.750466373,,0.694616353,0.674339481,0.677599793,0.637731188,0.661308392,0.676855517,0.727481479,0.683877967,0.730158128,0.716814539,0.721188204,0.696829202,0.669049402,0.685243042,0.718742783,0.643038381,0.662991281,0.598717861,0.655647615,0.71554106,0.680111771,0.555657112,0.670387727,0.634468531,0.620688111,0.604278279,0.593783048,0.540075151,0.626774863,0.64756805,0.653263552,0.674966679,0.74052519,0.669536238,0.712371304,0.704693181,0.71848301,0.675749251,0.630162228,0.714892773,0.692134926,0.731735529,0.569381868,0.709417739,0.654288838,0.658918752,0.670754484,0.7054727,0.774441125,0.755342532,0.816507141,0.729606855,0.747004233,0.822205323,0.758568486,0.726551714,0.613232481,0.659737343,0.707289579,0.657722056,0.67528679,0.546652676,0.662946425,0.640254496,0.629253109,0.705915377,0.693508289,0.642632422,0.649251191,0.665471335,0.701075408,0.717120994,0.638174356,0.670981822,0.723713655,0.683922244,0.684356136,0.607608878,0.733892676,0.751888308,0.776816828,0.76435682,0.802404035,0.818232179,0.849543935,0.894400339,0.893329882,0.948238964,0.793378208,0.843922317,0.853777157,0.793101802
0.649955778,0.653800204,0.777816148,0.782755658,0.734826912,0.730569932,0.715835815,0.787666068,0.758045726,0.842321311,,0.599588068,0.649611192,0.665455239,0.710682912,0.68269026,0.646444908,0.700643196,0.623482537,0.720307913,0.707949612,0.701463329,0.703841732,0.59745966,0.662420657,0.691998403,0.688027497,0.665554596,0.551493983,0.635302922,0.673154774,0.640460274,0.455060216,0.634598812,0.533254047,0.529695112,0.515156315,0.494165946,0.457379668,0.618143319,0.646450745,0.638265321,0.663319144,0.708873753,0.644124256,0.684021682,0.66603059,0.684431203,0.600414055,0.593475857,0.671203765,0.642229776,0.698351966,0.53698178,0.647337533,0.671860731,0.640234524,0.679595551,0.675869557,0.728670121,0.715630026,0.806217564,0.668849753,0.687784231,0.8089488,0.71099619,0.623765838,0.526692279,0.623171142,0.639677894,0.592185821,0.584867295,0.36772979,0.558555942,0.531741083,0.591691815,0.616464635,0.611674627,0.619563134,0.619737672,0.604397962,0.629922938,0.639722926,0.530801441,0.578164475,0.647094048,0.510801606,0.581432698,0.559817477,0.667229686,0.678344147,0.74170679,0.742952489,0.787990217,0.799898501,0.832546786,0.793378208,0.948238964,0.847483134,0.843481361,0.896178985,0.864382868,0.785067655
0.603052879,0.554154377,0.902288593,0.747648739,0.690086278,0.725549035,0.69286424,0.762799889,0.722727589,0.80390467,,0.694442413,0.71303551,0.713709293,0.724089355,0.71918741,0.708468484,0.665715182,0.684929677,0.655414509,0.627477364,0.624372713,0.621183306,0.684570307,0.710617104,0.680896321,0.721913558,0.72246675,0.632885588,0.693592813,0.661344476,0.616807792,0.536272761,0.534423614,0.63721271,0.629859841,0.623452525,0.601407046,0.54298383,0.527884607,0.503168463,0.686337007,0.712853783,0.672929234,0.638616009,0.681784318,0.633342253,0.675390793,0.661984582,0.64833755,0.632628297,0.627361709,0.651615972,0.596001795,0.618207917,0.718989356,0.67294599,0.736218064,0.706906481,0.67485609,0.651245088,0.656311095,0.649585617,0.651934434,0.65603766,0.66213293,0.603880358,0.591976557,0.689006985,0.612468605,0.589135767,0.544554069,0.42546874,0.517002881,0.517527856,0.515372774,0.571098344,0.54272539,0.563820606,0.55906865,0.534904743,0.551368877,0.581051904,0.588104813,0.657092046,0.618942727,0.570998037,0.645132629,0.507406112,0.613956305,0.662573297,0.815998562,0.73871119,0.864352465,0.85316563,0.788304616,0.843922317,0.843481361,0.901268088,0.847483134,0.901268088,0.83072664,0.728278801
0.707115287,0.667797873,0.843353061,0.802976752,0.765606865,0.773931922,0.757836441,0.768497587,0.785845736,0.809367826,,0.786795419,0.779299052,0.762346461,0.74324171,0.767495978,0.774381184,0.736507967,0.761610932,0.736231453,0.714917508,0.704326948,0.698371927,0.750272019,0.772212137,0.753349553,0.753228948,0.771066015,0.716968283,0.757607714,0.739291818,0.703678707,0.626812626,0.645661094,0.702842032,0.707302244,0.691087865,0.670146166,0.613426214,0.647056272,0.59791344,0.76096965,0.775978033,0.740557653,0.70498474,0.733062943,0.696537173,0.732383209,0.733627135,0.732685134,0.708902641,0.697703291,0.735269501,0.691389045,0.704260371,0.765375972,0.718777368,0.791906977,0.748855257,0.748158306,0.739161752,0.742875449,0.716535999,0.734887039,0.751363883,0.747613708,0.688824337,0.662208245,0.67884467,0.709848793,0.659671982,0.625193673,0.618953513,0.600090468,0.595528828,0.591083266,0.665814913,0.641809462,0.627729628,0.636712545,0.61610585,0.670518227,0.687002964,0.679071147,0.728531537,0.69406796,0.610028562,0.703495458,0.557343694,0.696309643,0.692661369,0.799763257,0.740446275,0.81341095,0.841989653,0.800065252,0.833604807,0.896178985,0.864382868,0.923153172,0.923153172,0.909547936,0.814787479
0.753351055,0.74301445,0.809305251,0.869835815,0.816258317,0.80895198,0.797903132,0.796034229,0.831689676,0.761212873,,0.834907308,0.803014102,0.770614265,0.736092445,0.782666476,0.809987299,0.800532022,0.81362612,0.801868786,0.783777684,0.774516824,0.685070844,0.824402872,0.79573625,0.796821591,0.760138314,0.788788748,0.751808632,0.744015097,0.785675237,0.751447207,0.668130677,0.729226572,0.7274634,0.730159684,0.724007275,0.715646057,0.637325072,0.714003475,0.718695611,0.802767504,0.815590341,0.802146555,0.753447863,0.78444634,0.766955448,0.796541071,0.79319059,0.791283383,0.773061452,0.748111231,0.797245008,0.683044591,0.745889486,0.763629706,0.763810904,0.794828032,0.792779468,0.810694133,0.819829286,0.760030558,0.774675958,0.79115725,0.779071481,0.793081273,0.675011863,0.712495908,0.685973642,0.714395667,0.678659825,0.636377929,0.620876458,0.637118982,0.619178539,0.663243023,0.674055353,0.682402836,0.708388735,0.695723617,0.668488178,0.691212318,0.690076881,0.723557727,0.771634382,0.730626212,0.719013809,0.758438832,0.616729788,0.755616505,0.732115328,0.786763429,0.712884809,0.759463787,0.777921556,0.77547634,0.768703349,0.853777157,0.785067655,0.83072664,0.909547936,0.878096157,0.878096157
